X13n0287_001:0501a07	大佛頂首楞嚴經疏解蒙鈔目錄	大 佛 頂 首 楞 嚴 經 疏 解 蒙 鈔 目 錄 
X13n0287_009:0765c01	異相〕長阿含云。三天同學習無喜樂相應禪。生是三種天。以少方便相應。生少淨天。受樂亦少。以中方便	異 相 長 阿 含 云 三 天 同 學 習 無 喜 樂 相 應 禪 生 是 三 種 天 以 少 方 便 相 應 生 少 淨 天 受 樂 亦 少 以 中 方 便 
X13n0287_009:0765c02	生第二天。以上方便生第三天)。([○@║]二無量淨天)。	生 第 二 天 以 上 方 便 生 第 三 天 [] 二 無量淨天 
X13n0287_009:0765c03	淨空現前。引發無際。身心輕安。成寂滅樂。如是一類。	淨 空 現 前 引 發 無 際 身心輕安 成 寂 滅 樂 如 是 一 類 
X13n0287_009:0765c04	名無量淨天。	名 無量淨天 
X13n0287_009:0765c05	【疏】淨空。即淨樂也。(〔溫陵云〕淨空者。離諸喜動。不緣物境之定相也)定心轉	 疏 淨 空 即 淨 樂 也 溫 陵 云 淨 空 者 離 諸 喜 動 不 緣 物 境 之 定 相 也 定 心 轉 
X13n0287_009:0765c06	勝。引發此樂。令其無涯。樂既無涯。方是成就淨樂	勝 引 發 此 樂 令 其 無 涯 樂 既 無 涯 方 是 成 就 淨 樂 
X13n0287_009:0765c07	之義。此則名為徹意地樂。徧身輕安。名無量淨(〔清涼	之 義 此 則 名 為 徹 意 地 樂 徧 身 輕 安 名 無 量 淨 清 涼 
X13n0287_009:0765c08	云〕二淨增難量故)。(△〔吳異云〕既得少淨。空相現前。引證少相。令無邊際。望上未徧。望下則多。故名無量)。(△	云 二 淨 增 難 量 故 吳 異 云 既 得 少 淨 空 相 現 前 引 證 少 相 令 無 邊 際 望 上 未 徧 望 下 則 多 故 名 無 量 
X13n0287_009:0765c09	〔融室云〕淨空即寂滅。滅喜相故。名曰淨空。是空現前。引發淨樂。無有涯際。所樂既久。身心輕安。是成寂滅	 融 室 云 淨 空 即 寂 滅 滅 喜 相 故 名 曰 淨 空 是 空 現 前 引 發 淨 樂 無 有 涯 際 所 樂 既 久 身心輕安 是 成 寂 滅 
X13n0287_009:0765c10	樂。由淨樂無際。故名無量淨)。([○@║]三徧淨天)。	樂 由 淨 樂 無 際 故 名 無 量 淨 [] 三 徧 淨 天 
X13n0287_009:0765c11	世界身心。一切圓淨。淨德成就。勝託現前。歸寂滅樂。	世 界 身 心 一 切 圓 淨 淨 德 成 就 勝 託 現 前 歸 寂 滅 樂 
X13n0287_009:0765c12	如是一類。名徧淨天。	如 是 一 類 名 徧 淨 天 
X13n0287_009:0765c13	【疏】前雖徹意地樂。止在身心。未名為徧。今則徧於	 疏 前 雖 徹 意 地 樂 止 在 身 心 未 名 為 徧 今 則 徧 於 
X13n0287_009:0765c14	依正。樂淨圓融。世界身心。無處不徧。殊勝妙樂。以	依 正 樂 淨 圓 融 世 界 身 心 無 處 不 徧 殊 勝 妙 樂 以 
X13n0287_009:0765c15	成淨德。言勝託者。即此淨樂。是彼行者所依勝處。	成 淨 德 言 勝 託 者 即 此 淨 樂 是 彼 行 者 所 依 勝 處 
X13n0287_009:0765c16	證此樂故。名之為歸(〔溫陵云〕淨德成就。則性樂歸託於是矣)。(△〔定林云〕發成精	證 此 樂 故 名 之 為 歸 溫 陵 云 淨 德 成 就 則 性 樂 歸 託 於 是 矣 定 林 云 發 成 精 
X13n0287_009:0765c17	行。通寂滅樂。能通而已。淨空現前。引發無際。身心輕安。然後樂成。勝託現前。則有所託地。故曰歸寂滅樂)。	行 通 寂 滅 樂 能 通 而 已 淨 空 現 前 引 發 無 際 身心輕安 然 後 樂 成 勝 託 現 前 則 有 所 託 地 故 曰 歸 寂 滅 樂 
X13n0287_009:0765c18	(△〔清涼云〕此天離喜。身心徧淨故)。(○〔翻譯云〕徧淨。梵云阿訶既那。樂受最勝。成淨周普故)。(○〔手鑑云〕外人	 清 涼 云 此 天 離 喜 身 心 徧 淨 故 翻 譯 云 徧 淨 梵 云 阿 訶 既 那 樂 受 最 勝 成 淨 周 普 故 手 鑑 云 外 人 
X13n0287_009:0765c19	所計。不過二天。一謂摩醘首羅。一謂毗紐。毗紐即韋紐。此翻徧淨。亦云徧勝。俱舍云。在第三禪頂。或云在	所 計 不 過 二 天 一 謂 摩 醘 首 羅 一 謂 毗 紐 毗 紐 即 韋 紐 此 翻 徧 淨 亦 云 徧 勝 俱 舍 云 在 第 三 禪 頂 或 云 在 
X13n0287_009:0765c20	欲界頂。摩醯首羅在色界頂。其行相廣如智論所說)。(卍二結)。	欲 界 頂 摩 醯 首 羅 在 色 界 頂 其 行 相 廣 如 智 論 所 說 卍 二 結 
X13n0287_009:0765c21	阿難。此三勝流。具大隨順。身心安隱。得無量樂。雖非	阿 難 此 三 勝 流 具 大 隨 順 身 心 安 隱 得 無 量 樂 雖 非 
X13n0287_009:0765c22	正修真三摩地。安隱心中。歡喜畢具。名為三禪。	正 修 真 三 摩 地 安 隱 心 中 歡 喜 畢 具 名 為 三 禪 
X13n0287_009:0765c23	〔資中〕具大隨順。意地異熟樂。隨順自在故。(〔證真云〕異熟樂	 資 中 具 大 隨 順 意 地 異 熟 樂 隨 順 自 在 故 證 真 云 異 熟 樂 
X13n0287_009:0765c24	者。徹於意地。徧身適悅。與五識相應。不可分別也)【疏】具大隨順者。一是隨	者 徹 於 意 地 徧 身 適 悅 與 五 識 相 應 不可分別 也 疏 具 大 隨 順 者 一 是 隨 
X13n0287_009:0766a01	順勝定。二是離於憂喜。憂喜望樂。俱為所厭。但是	順 勝 定 二 是 離 於 憂 喜 憂 喜 望 樂 俱 為 所 厭 但 是 
X13n0287_009:0766a02	違境。故非隨順。今此妙樂。世間第一。更無過者。方	違 境 故 非 隨 順 今 此 妙 樂 世 間 第 一 更 無 過 者 方 
X13n0287_009:0766a03	是隨順具足之義。安隱心中。歡喜畢具者。意地異	是 隨 順 具 足 之 義 安 隱 心 中 歡 喜 畢 具 者 意 地 異 
X13n0287_009:0766a04	熟。隨順自在。樂極於此。純一無雜。名為畢具。以此	熟 隨 順 自 在 樂 極 於 此 純 一 無 雜 名 為 畢 具 以 此 
X13n0287_009:0766a05	三禪。名離喜妙樂地故。(〔三地疏云〕離喜者。是所離障。謂二禪利益支。喜心分	三 禪 名 離喜妙樂 地 故 三 地 疏 云 離 喜 者 是 所 離 障 謂 二 禪 利 益 支 喜 心 分 
X13n0287_009:0766a06	別。想生動亂。三禪轉寂。故須除遣。如貧人得寶生喜。失則深憂。莫若雙絕喜憂。方為快樂。初禪喜樂。如土	別 想 生 動 亂 三 禪 轉 寂 故 須 除 遣 如 貧 人 得 寶 生 喜 失 則 深 憂 莫 若 雙 絕 喜 憂 方 為 快 樂 初 禪 喜 樂 如 土 
X13n0287_009:0766a07	石山頂有水。初禪心樂故。如水不入石中。二禪喜樂。如純土山頂而有池水。二禪已徧身心。如水徧山。無	石 山 頂 有 水 初 禪 心 樂 故 如 水 不 入 石 中 二 禪 喜 樂 如 純 土 山 頂 而 有 池 水 二 禪 已 徧 身 心 如 水 徧 山 無 
X13n0287_009:0766a08	石礙故。然為喜覆。如土覆水。但是潛潤。三禪之樂。如純土山在大池內。樂徧身外。身在樂中。是故心樂。亦	石 礙 故 然 為 喜 覆 如 土 覆 水 但 是 潛 潤 三 禪 之 樂 如 純 土 山 在 大 池 內 樂 徧 身 外 身 在 樂 中 是 故 心 樂 亦 
X13n0287_009:0766a09	名身受。三禪身樂徧增。如池水在外。水徧山內。居然可知。（律中喻如蓮華出地而未出水根莖華葉無不	名 身 受 三 禪 身 樂 徧 增 如 池 水 在 外 水 徧 山 內 居 然 可 知 律 中 喻 如 蓮 華 出 地 而 未 出 水 根 莖 華 葉 無 不 
X13n0287_009:0766a10	潤漬）)此地禪支。具有五種。一捨。二念。三慧。四樂。五一	潤 漬 此 地 禪 支 具 有 五 種 一 捨 二 念 三 慧 四 樂 五 一 
X13n0287_009:0766a11	心支(〔法界次第云〕三禪天定。五支功德。一捨支。離喜不悔為捨。行者欲離二禪時。以種種因緣。訶責	心 支 法 界 次 第 云 三 禪 天 定 五 支 功 德 一 捨 支 離 喜 不 悔 為 捨 行 者 欲 離 二 禪 時 以 種種因緣 訶 責 
X13n0287_009:0766a12	於喜。喜既滅謝。三禪即發。若證三禪之樂。即捨二禪之喜。不生悔心也。二念支。念即愛念。行者既發三禪	於 喜 喜 既 滅 謝 三 禪 即 發 若 證 三 禪 之 樂 即 捨 二 禪 之 喜 不 生 悔 心 也 二 念 支 念 即 愛 念 行 者 既 發 三 禪 
X13n0287_009:0766a13	之樂。樂從內起。應須愛念。樂即增長也。三慧支。解知之心為慧。行者既發三禪之樂。若非善巧解慧。則不	之 樂 樂 從 內 起 應 須 愛 念 樂 即 增 長 也 三 慧 支 解 知 之 心 為 慧 行 者 既 發 三 禪 之 樂 若 非 善 巧 解 慧 則 不 
X13n0287_009:0766a14	能方便長養也。四樂支。行者發三禪樂已。若能用捨念慧三支。將護此樂。樂則徧身。若離三禪。餘地更無	能 方 便 長 養 也 四 樂 支 行 者 發 三 禪 樂 已 若 能 用 捨 念 慧 三 支 將 護 此 樂 樂 則 徧 身 若 離 三 禪 餘 地 更 無 
X13n0287_009:0766a15	徧身之樂也)。(△〔智論云〕行者觀喜之過。亦如覺觀。隨所喜處。多喜多憂。當捨離此喜。故行捨念智。受身樂	徧 身 之 樂 也 智 論 云 行 者 觀 喜 之 過 亦 如 覺 觀 隨 所 喜 處 多 喜 多 憂 當 捨 離 此 喜 故 行 捨 念 智 受 身 樂 
X13n0287_009:0766a16	是樂聖人能得能捨。一心在樂。入第三禪。捨者。捨喜心。不復悔念。智者既得三禪中樂。不令於樂生患。受	是 樂 聖 人 能 得 能 捨 一 心 在 樂 入 第 三 禪 捨 者 捨 喜 心 不 復 悔 念 智 者 既 得 三 禪 中 樂 不 令 於 樂 生 患 受 
X13n0287_009:0766a17	身樂者。是三禪樂。徧體皆受。聖人能得能捨者。此樂世間第一。能生心著。凡夫少能捨者。以是故佛說行	身 樂 者 是 三 禪 樂 徧 體 皆 受 聖 人 能 得 能 捨 者 此 樂 世 間 第 一 能 生 心 著 凡 夫 少 能 捨 者 以 是 故 佛 說 行 
X13n0287_009:0766a18	慧果報徧淨地中第一)。(△〔吳興云〕地持目三禪為樂俱禪。此定功德與徧身樂俱發故。前二禪雖有樂支	慧 果 報 徧 淨 地 中 第 一 吳 興 云 地 持 目 三 禪 為 樂 俱 禪 此 定 功 德 與 徧 身 樂 俱 發 故 前 二 禪 雖 有 樂 支 
X13n0287_009:0766a19	為喜支所障。今滅喜純樂。而云歡喜畢具者。名同體別耳〔定林云〕言畢具者。是為樂支。非喜動也)。(○〔智論	為 喜 支 所 障 今 滅 喜 純 樂 而 云 歡 喜 畢 具 者 名 同 體 別 耳 定 林 云 言 畢 具 者 是 為 樂 支 非 喜 動 也 智 論 
X13n0287_009:0766a20	云〕問曰。初禪二禪。亦有樂愛。何以故但言第三禪答曰。樂有上中下。下者初禪。中者二禪。上者三禪初禪	云 問 曰 初 禪 二 禪 亦 有 樂 愛 何 以 故 但 言 第 三 禪 答 曰 樂 有 上 中 下 下 者 初 禪 中 者 二 禪 上 者 三 禪 初 禪 
X13n0287_009:0766a21	有三種。樂根喜根。五識相應樂根。意識相應喜根。二禪中意識相應喜根。三禪中意識相應樂根。是五識	有 三 種 樂 根 喜 根 五 識 相 應 樂 根 意 識 相 應 喜 根 二 禪 中 意 識 相 應 喜 根 三 禪 中 意 識 相 應 樂 根 是 五 識 
X13n0287_009:0766a22	不能分別。不知名字相。眼識生如彈指頃。意識已生。是故。五識相應樂根。不能滿足樂。意識相應樂根。能	不 能 分 別 不 知 名 字 相 眼 識 生 如 彈 指 頃 意 識 已 生 是 故 五 識 相 應 樂 根 不 能 滿 足 樂 意 識 相 應 樂 根 能 
X13n0287_009:0766a23	滿足樂。是故三禪中諸功德少。樂多故。無背捨處一切入。過是三禪更無樂)。	滿 足 樂 是 故 三 禪 中 諸 功 德 少 樂 多 故 無 背 捨 處 一 切 入 過 是 三 禪 更 無 樂 
X13n0287_009:0766a24	(○四四禪天離釋〔疏云〕然此一地。總報業但有三品。感下三天。其無想天。但是廣果中別報。凡夫境界。上	 四 四 禪 天 離 釋 疏 云 然 此 一 地 總 報 業 但 有 三 品 感 下 三 天 其 無 想 天 但 是 廣 果 中 別 報 凡 夫 境 界 上 
X13n0287_009:0766b01	極於此。五不還者。自是聖人雜修靜慮。資廣果天故業。令五品殊勝。只於廣果總報之身。生彼五天。與凡	極 於 此 五 不 還 者 自 是 聖 人 雜 修 靜 慮 資 廣 果 天 故 業 令 五 品 殊 勝 只 於 廣 果 總 報 之 身 生 彼 五 天 與 凡 
X13n0287_009:0766b02	夫不同。由是向下。別為一段。證真文同)。(○〔十藏疏云〕次廣天下。明四禪八天。初三是凡。離八災患。皆稱福	夫 不 同 由 是 向 下 別 為 一 段 證 真 文 同 十 藏 疏 云 次 廣 天 下 明 四 禪 八 天 初 三 是 凡 離 八 災 患 皆 稱 福 
X13n0287_009:0766b03	廣。一少廣天。二無量廣天。三廣果天。異生果中。此最勝故。以上五聖居故)。(○〔天台四教儀云〕梵王無想。及	廣 一 少 廣 天 二 無 量 廣 天 三 廣 果 天 異 生 果 中 此 最 勝 故 以 上 五 聖 居 故 天 台 四 教 儀 云 梵 王 無 想 及 
X13n0287_009:0766b04	五那含。總在四禪。經教別為三有者。為破外道。計梵王為生死之本。計無想無心為涅槃。計五那含為真	五 那 含 總 在 四 禪 經 教 別 為 三 有 者 為 破 外 道 計 梵 王 為 生 死 之 本 計 無 想 無 心 為 涅 槃 計 五 那 含 為 真 
X13n0287_009:0766b05	解脫故)。(○〔溫陵云〕前之禪行。但是自利。至四禪乃兼修慈悲喜捨利人之心。名四無量善。無漏觀慧。諸禪	解 脫 故 溫 陵 云 前 之 禪 行 但 是 自 利 至 四 禪 乃 兼 修 慈 悲 喜 捨 利 人 之 心 名 四 無 量 善 無 漏 觀 慧 諸 禪 
X13n0287_009:0766b06	三昧。悉從此出。故名根本)。(○〔賀中男曰〕四禪苦樂俱捨。任運自在。乃世間真福。故以福生等為名)。(○文二)。	三 昧 悉 從 此 出 故 名 根 本 賀 中 男 曰 四 禪 苦 樂 俱 捨 任 運 自 在 乃 世 間 真 福 故 以 福 生 等 為 名 文 二 
X13n0287_009:0766b07	([○@│]一四根本二)。(卍一釋四)。([○@║]初福生天)。	 []一四根本二卍一釋四[] 初 福 生 天 
X13n0287_009:0766b08	阿難。復次天人。不逼身心。苦因已盡。樂非常住。久必	阿 難 復 次 天 人 不 逼 身 心 苦 因 已 盡 樂 非 常 住 久 必 
X13n0287_009:0766b09	壞生。苦樂二心。俱時頓捨。麤重相滅。淨福性生。如是	壞 生 苦 樂 二 心 俱 時 頓 捨 麤 重 相 滅 淨 福 性 生 如 是 
X13n0287_009:0766b10	一類。名福生天。	一 類 名 福 生 天 
X13n0287_009:0766b11	【疏】初五句。結前生後。俱舍論說。第四禪離八災患。	 疏 初 五 句 結 前 生 後 俱 舍 論 說 第 四 禪 離 八 災 患 
X13n0287_009:0766b12	謂尋伺苦樂憂喜。及出入息。又不為三災所動。名	謂 尋 伺 苦 樂 憂 喜 及 出 入 息 又 不 為 三 災 所 動 名 
X13n0287_009:0766b13	不動地。今云不逼。即離下位苦也。苦因下。釋不逼	不 動 地 今 云 不 逼 即 離 下 位 苦 也 苦 因 下 釋 不 逼 
X13n0287_009:0766b14	所以。尋伺憂喜等。是苦之因。今既離之。故無逼迫。	所 以 尋 伺 憂 喜 等 是 苦 之 因 今 既 離 之 故 無 逼 迫 
X13n0287_009:0766b15	樂非常住者。別明樂支。以對前苦。三禪雖得徹意	樂 非 常 住 者 別 明 樂 支 以 對 前 苦 三 禪 雖 得 徹 意 
X13n0287_009:0766b16	地樂。然不常住。必須有壞。壞即成苦。此明壞苦。苦	地 樂 然 不 常 住 必 須 有 壞 壞 即 成 苦 此 明 壞 苦 苦 
X13n0287_009:0766b17	樂下。正明此天。今第四禪。苦樂俱捨。以一一地。皆	樂 下 正 明 此 天 今 第 四 禪 苦 樂 俱 捨 以 一 一 地 皆 
X13n0287_009:0766b18	厭下苦麤障。忻上淨妙離。棄下苦樂。名麤重相滅。	厭 下 苦 麤 障 忻 上 淨 妙 離 棄 下 苦 樂 名 麤 重 相 滅 
X13n0287_009:0766b19	得上地定。名淨福性生。以此禪定。唯一捨受。是福	得 上 地 定 名 淨 福 性 生 以 此 禪 定 唯 一 捨 受 是 福 
X13n0287_009:0766b20	之體。既離下染。故名淨福(〔吳興云〕地持名此捨俱禪此禪與微妙捨受俱	之 體 既 離 下 染 故 名 淨 福 吳 興 云 地 持 名 此 捨 俱 禪 此 禪 與 微 妙 捨 受 俱 
X13n0287_009:0766b21	發。故名捨俱禪)。(△〔融室云〕樂支尚捨。況喜支等乎。苦樂皆麤重相。捨念清淨。故淨福相生)。(△〔二楞云〕麤重。	發 故 名 捨 俱 禪 融 室 云 樂 支 尚 捨 況 喜 支 等 乎 苦 樂 皆 麤 重 相 捨 念 清 淨 故 淨 福 相 生 二 楞 云 麤 重 
X13n0287_009:0766b22	即六識種子)。(△〔清涼疏〕言麤重者。違細輕故。然麤重有三。一現起麤重。貪令心無堪任故二種子麤重。煩	即 六 識 種 子 清 涼 疏 言 麤 重 者 違 細 輕 故 然 麤 重 有 三 一 現 起 麤 重 貪 令 心 無 堪 任 故 二 種 子 麤 重 煩 
X13n0287_009:0766b23	惱種子。障諸智故。三麤重麤重。實非煩惱。似煩惱故)。(○〔世界形體志〕四禪九天。一無雲。下之三天。皆依雲	惱 種 子 障 諸 智 故 三 麤 重 麤 重 實 非 煩 惱 似 煩 惱 故 世 界 形 體 志 四 禪 九 天 一 無 雲 下 之 三 天 皆 依 雲 
X13n0287_009:0766b24	住。至此四禪。方在空居。業疏云。第四禪上。雲居輕薄。如星散住。不同下天。如雲密布。楞嚴謂之福生天二	住 至 此 四 禪 方 在 空 居 業 疏 云 第 四 禪 上 雲 居 輕 薄 如 星 散 住 不 同 下 天 如 雲 密 布 楞 嚴 謂 之 福 生 天 二 
X13n0287_009:0766c01	福生。俱勝福力。方得往生楞嚴謂之福愛天。寂音云。彌勒言無雲天。此經福愛天也)。([○@║]二福愛天)。	福 生 俱 勝 福 力 方 得 往 生 楞 嚴 謂 之 福 愛 天 寂 音 云 彌 勒 言 無 雲 天 此 經 福 愛 天 也 [] 二 福 愛 天 
X13n0287_009:0766c02	捨心圓融。勝解清淨。福無遮中。得妙隨順。窮未來際。	捨 心 圓 融 勝 解 清 淨 福 無 遮 中 得 妙 隨 順 窮未來際 
X13n0287_009:0766c03	如是一類。名福愛天。	如 是 一 類 名 福 愛 天 
X13n0287_009:0766c04	【疏】唯一捨受。與定心圓融。捨諸一切苦樂等法。於	 疏 唯 一 捨 受 與 定 心 圓 融 捨 諸 一 切 苦 樂 等 法 於 
X13n0287_009:0766c05	捨心中。仍生勝解。於此決定。忍可印持。不為異緣	捨 心 中 仍 生 勝 解 於 此 決 定 忍 可 印 持 不 為 異 緣 
X13n0287_009:0766c06	之所引轉。故名勝解清淨。由勝解力。於此圓融勝	之 所 引 轉 故 名 勝 解 清 淨 由 勝 解 力 於 此 圓 融 勝 
X13n0287_009:0766c07	定之中。愛樂轉順。令此勝定。得無留礙。任心自在。	定 之 中 愛 樂 轉 順 令 此 勝 定 得 無 留 礙 任 心 自 在 
X13n0287_009:0766c08	受用無窮。故云得妙隨順。窮未來際等。問。此有漏	受 用 無 窮 故 云 得 妙 隨 順 窮未來際 等 問 此 有 漏 
X13n0287_009:0766c09	禪。壽命有限。何得窮未來際耶。答。此約得定。報數	禪 壽 命 有 限 何 得 窮未來際 耶 答 此 約 得 定 報 數 
X13n0287_009:0766c10	長遠。動緣劫數。云窮未來。非約報後所論也。(〔補遺云〕前	長 遠 動 緣 劫 數 云 窮 未 來 非 約 報 後 所 論 也 補 遺 云 前 
X13n0287_009:0766c11	福生天。以捨樂為福。今捨心轉勝。愛樂此福。故名福愛。與前福生。深淺之別。因此愛樂不止。從廣果天。出	福 生 天 以 捨 樂 為 福 今 捨 心 轉 勝 愛 樂 此 福 故 名 福 愛 與 前 福 生 深 淺 之 別 因 此 愛 樂 不 止 從 廣 果 天 出 
X13n0287_009:0766c12	生五那含。無漏之業。窮未來際。挹其源。葢出於此福愛樂悅之心。於此言之者。明福愛之功耳)。(△〔私謂〕張	生 五 那 含 無 漏 之 業 窮未來際 挹 其 源 葢 出 於 此 福 愛 樂 悅 之 心 於 此 言 之 者 明 福 愛 之 功 耳 私 謂 張 
X13n0287_009:0766c13	無盡云。窮未來際。即從是天。修入廣果也。苕溪謂得大隨順。隨順下文二岐路也。斯解誤矣。若順下岐路。	無 盡 云 窮未來際 即 從 是 天 修 入 廣 果 也 苕 溪 謂 得 大 隨 順 隨 順 下 文 二 岐 路 也 斯 解 誤 矣 若 順 下 岐 路 
X13n0287_009:0766c14	迃入無想外道。是則錯亂修習。何云妙隨順耶)又此善定。雖是有漏。而能	迃 入 無 想 外 道 是 則 錯 亂 修 習 何 云 妙 隨 順 耶 又 此 善 定 雖 是 有 漏 而 能 
X13n0287_009:0766c15	隨順妙修行者依第四禪。引發此定。熏無漏禪。修	隨 順 妙 修 行 者 依 第 四 禪 引 發 此 定 熏 無 漏 禪 修 
X13n0287_009:0766c16	願智無諍邊際定也。下五那含亦依此定。起有漏	願 智 無 諍 邊 際 定 也 下 五 那 含 亦 依 此 定 起 有 漏 
X13n0287_009:0766c17	無漏。雜修靜慮。若凡夫得。更不進修。即許壽命有	無 漏 雜 修 靜 慮 若 凡 夫 得 更 不 進 修 即 許 壽 命 有 
X13n0287_009:0766c18	限。若聖人修即得益未來際。通此兩向。聖凡同修	限 若 聖 人 修 即 得 益 未 來 際 通 此 兩 向 聖 凡 同 修 
X13n0287_009:0766c19	也(〔瑜伽云〕云何熏修靜慮。謂如有一。已得有漏。及與無漏。四種靜慮。謂於等至。得自在故。為受等至。自	也 瑜 伽 云 云 何 熏 修 靜 慮 謂 如 有 一 已 得 有 漏 及 與 無 漏 四種靜慮 謂 於 等 至 得 自 在 故 為 受 等 至 自 
X13n0287_009:0766c20	在果故。長時相續。入諸靜慮。有漏無漏。更相間雜。乃至有漏無間。無漏現前。無漏無間。還入有漏。當知齊	在 果 故 長 時 相 續 入 諸 靜 慮 有漏無漏 更 相 間 雜 乃 至 有 漏 無 間 無 漏 現 前 無 漏 無 間 還 入 有 漏 當 知 齊 
X13n0287_009:0766c21	此。熏修成就)。(△〔智論十七〕四禪中有練法。以無漏練有漏故。得四禪心自在。能以無漏第四禪。練有漏第	此 熏 修 成 就 智 論 十 七 四 禪 中 有 練 法 以 無 漏 練 有 漏 故 得 四 禪 心 自 在 能 以 無 漏 第 四 禪 練 有 漏 第 
X13n0287_009:0766c22	四禪。然後第三第二第一禪。皆以自地無漏。練自地有漏。問曰。何以名練禪答曰。諸聖人樂無漏定。不樂	四 禪 然 後 第 三 第 二 第 一 禪 皆 以 自 地 無 漏 練 自 地 有 漏 問 曰 何 以 名 練 禪 答 曰 諸 聖 人 樂 無 漏 定 不 樂 
X13n0287_009:0766c23	有漏離欲時。有漏不樂而自得。今欲除其滓穢。故以有漏練之。譬如練金。從無漏禪。起入淨禪。如是數數。	有 漏 離 欲 時 有 漏 不 樂 而 自 得 今 欲 除 其 滓 穢 故 以 有 漏 練 之 譬 如 練 金 從 無 漏 禪 起 入 淨 禪 如 是 數 數 
X13n0287_009:0766c24	是名為練。復有願智無諍三昧。願智者。願欲知三世事。隨所願則知。此願智一處攝。欲界第四禪。無諍三	是 名 為 練 復 有 願 智 無諍三昧 願 智 者 願 欲 知 三 世 事 隨 所 願 則 知 此 願 智 一 處 攝 欲 界 第 四 禪 無 諍 三 
X13n0287_009:0767a01	昧者。令他心不起諍。五處攝。欲界及四禪)。([○@║]三廣果天)。	昧 者 令 他 心 不 起 諍 五 處 攝 欲 界 及 四 禪 [] 三 廣 果 天 
X13n0287_009:0767a02	阿難。從是天中。有二岐路。若於先心。無量淨光。福德	阿 難 從 是 天 中 有 二 岐 路 若 於 先 心 無 量 淨 光 福 德 
X13n0287_009:0767a03	圓明。修證而住。如是一類。名廣果天。	圓 明 修 證 而 住 如 是 一 類 名 廣 果 天 
X13n0287_009:0767a04	〔資中〕於福愛中。分出二天。一廣果。二無想。此廣	 資 中 於 福 愛 中 分 出 二 天 一 廣 果 二 無 想 此 廣 
X13n0287_009:0767a05	果天。以四無量心。熏禪福德。離下地染。廣福所感。	果 天 以 四無量心 熏 禪 福 德 離 下 地 染 廣 福 所 感 
X13n0287_009:0767a06	名廣果天【疏】於福愛中。分二所向。一直往道。即至	名 廣 果 天 疏 於 福 愛 中 分 二 所 向 一 直 往 道 即 至 
X13n0287_009:0767a07	廣果。二迃僻道。即至無想。此標也。若於下釋。若從	廣 果 二 迃 僻 道 即 至 無 想 此 標 也 若 於 下 釋 若 從 
X13n0287_009:0767a08	發心已來。不帶異計。直修根本四禪。四無量善。熏	發 心 已 來 不 帶 異 計 直 修 根 本 四 禪 四 無 量 善 熏 
X13n0287_009:0767a09	禪福德。離下地染。備歷四位。至此福愛。更增勝定。	禪 福 德 離 下 地 染 備 歷 四 位 至 此 福 愛 更 增 勝 定 
X13n0287_009:0767a10	廣福所感。得生勝處。名廣果天(〔二楞云〕先心。即下地也。初禪戒勝。二	廣 福 所 感 得 生 勝 處 名 廣 果 天 二 楞 云 先 心 即 下 地 也 初 禪 戒 勝 二 
X13n0287_009:0767a11	三定慧皆勝。是淨德圓明。四禪全是福報。是淨福圓明。從福愛天。無量光中修四無量心。滋長福德。證廣	三 定 慧 皆 勝 是 淨 德 圓 明 四 禪 全 是 福 報 是 淨 福 圓 明 從 福 愛 天 無 量 光 中 修 四無量心 滋 長 福 德 證 廣 
X13n0287_009:0767a12	大果。色界天福感至此為極)。(△〔補遺云〕此中分二路者。良由捨心勝妙。若福德純厚。加四無量心。則生廣	大 果 色 界 天 福 感 至 此 為 極 補 遺 云 此 中 分 二 路 者 良 由 捨 心 勝 妙 若 福 德 純 厚 加 四無量心 則 生 廣 
X13n0287_009:0767a13	果。若資捨心。灰斷僻見。故生無想。良由空法誤人多矣。例如通教。三人證空。三乘取證。菩薩於空。自能化	果 若 資 捨 心 灰 斷 僻 見 故 生 無 想 良 由 空 法 誤 人 多 矣 例 如 通 教 三 人 證 空 三 乘 取 證 菩 薩 於 空 自 能 化 
X13n0287_009:0767a14	物也)。(○〔王舜鼎曰〕從福愛天。有二岐路者。以廣大心中得果。名廣果天。即后之五不還同分安居。直至發	物 也 王 舜 鼎 曰 從 福 愛 天 有 二 岐 路 者 以 廣 大 心 中 得 果 名 廣 果 天 即 后 之 五 不 還 同 分 安 居 直 至 發 
X13n0287_009:0767a15	明智慧。成阿羅漢。入菩薩乘者是也。若修無想定。生無想天。此與廣果天為別路。不同五不還天。即與鈍	明 智 慧 成 阿 羅 漢 入 菩 薩 乘 者 是 也 若 修 無 想 定 生 無 想 天 此 與 廣 果 天 為 別 路 不 同 五 不 還 天 即 與 鈍 
X13n0287_009:0767a16	阿羅漢修到非想非非想處。彼為定性聲聞。此則不免輪迴之外道也。今按此解。廣果無想。正同有頂二	阿 羅 漢 修 到 非想非非想處 彼 為 定 性 聲 聞 此 則 不 免 輪 迴 之 外 道 也 今 按 此 解 廣 果 無 想 正 同 有 頂 二 
